instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Time
657,2011-01-30,springer,2011,January,16:00:00,0,Sunday,0,1,5.428571428571427,5.997799999999998,56.00000000000001,0.0,19,104,123,Afternoon
658,2011-01-30,springer,2011,January,17:00:00,0,Sunday,0,1,5.428571428571427,3.0014000000000003,56.00000000000001,0.194,6,71,77,Afternoon
659,2011-01-30,springer,2011,January,18:00:00,0,Sunday,0,1,3.5102040816326543,1.0015999999999998,65.0,0.1642,8,57,65,Afternoon
660,2011-01-30,springer,2011,January,19:00:00,0,Sunday,0,1,3.5102040816326543,1.0015999999999998,65.0,0.194,9,46,55,Evening
661,2011-01-30,springer,2011,January,20:00:00,0,Sunday,0,2,3.5102040816326543,1.9982000000000006,65.0,0.1045,3,30,33,Evening
662,2011-01-30,springer,2011,January,21:00:00,0,Sunday,0,2,2.551020408163266,-0.0015999999999998238,70.0,0.1642,3,25,28,Evening
663,2011-01-30,springer,2011,January,22:00:00,0,Sunday,0,2,2.551020408163266,-0.9982000000000006,70.0,0.194,2,19,21,Evening
664,2011-01-30,springer,2011,January,23:00:00,0,Sunday,0,2,2.551020408163266,-2.0013999999999985,65.0,0.2836,5,16,21,Evening
665,2011-01-31,springer,2011,January,00:00:00,0,Monday,1,2,2.551020408163266,-0.9982000000000006,65.0,0.2239,1,6,7,Evening
666,2011-01-31,springer,2011,January,01:00:00,0,Monday,1,1,1.591836734693878,-2.0013999999999985,64.0,0.2537,2,5,7,Evening
667,2011-01-31,springer,2011,January,02:00:00,0,Monday,1,1,1.591836734693878,-0.9982000000000006,64.0,0.194,0,1,1,Evening
668,2011-01-31,springer,2011,January,03:00:00,0,Monday,1,1,1.591836734693878,-0.9982000000000006,64.0,0.194,0,2,2,Morning
669,2011-01-31,springer,2011,January,04:00:00,0,Monday,1,1,0.6326530612244916,-2.9979999999999993,59.0,0.2239,0,2,2,Morning
670,2011-01-31,springer,2011,January,05:00:00,0,Monday,1,1,-0.32653061224489743,-4.997800000000002,64.0,0.2836,0,8,8,Morning
671,2011-01-31,springer,2011,January,06:00:00,0,Monday,1,1,-1.2857142857142847,-6.9976,69.0,0.3284,0,37,37,Morning
672,2011-01-31,springer,2011,January,07:00:00,0,Monday,1,2,-1.2857142857142847,-6.9976,64.0,0.2836,1,71,72,Morning
673,2011-01-31,springer,2011,January,08:00:00,0,Monday,1,2,-1.2857142857142847,-6.9976,59.0,0.2836,3,182,185,Morning
674,2011-01-31,springer,2011,January,09:00:00,0,Monday,1,2,-1.2857142857142847,-6.9976,59.0,0.2985,0,112,112,Morning
675,2011-01-31,springer,2011,January,10:00:00,0,Monday,1,2,-1.2857142857142847,-6.0009999999999994,59.0,0.194,1,68,69,Morning
676,2011-01-31,springer,2011,January,11:00:00,0,Monday,1,2,-1.2857142857142847,-6.0009999999999994,59.0,0.194,2,46,48,Day
677,2011-01-31,springer,2011,January,12:00:00,0,Monday,1,2,-0.32653061224489743,-2.0013999999999985,55.00000000000001,0.1045,6,62,68,Day
678,2011-01-31,springer,2011,January,13:00:00,0,Monday,1,2,-1.2857142857142847,-0.9982000000000006,59.0,0.0,2,52,54,Day
679,2011-01-31,springer,2011,January,14:00:00,0,Monday,1,2,-0.32653061224489743,-2.9979999999999993,55.00000000000001,0.1343,1,85,86,Day
680,2011-01-31,springer,2011,January,15:00:00,0,Monday,1,2,-1.2857142857142847,-4.001200000000001,59.0,0.1343,3,41,44,Day
681,2011-01-31,springer,2011,January,16:00:00,0,Monday,1,2,-1.2857142857142847,-4.001200000000001,56.00000000000001,0.194,3,83,86,Afternoon
682,2011-01-31,springer,2011,January,17:00:00,0,Monday,1,2,-1.2857142857142847,-6.0009999999999994,59.0,0.194,6,155,161,Afternoon
683,2011-01-31,springer,2011,January,18:00:00,0,Monday,1,2,-1.2857142857142847,-6.0009999999999994,55.00000000000001,0.2239,3,153,156,Afternoon
684,2011-01-31,springer,2011,January,19:00:00,0,Monday,1,1,5.428571428571427,5.001199999999997,61.0,0.1045,3,108,111,Evening
685,2011-01-31,springer,2011,January,20:00:00,0,Monday,1,3,-1.2857142857142847,-4.997800000000002,59.0,0.1642,0,78,78,Evening
686,2011-01-31,springer,2011,January,21:00:00,0,Monday,1,3,-1.2857142857142847,-2.9979999999999993,59.0,0.0896,3,53,56,Evening
687,2011-01-31,springer,2011,January,22:00:00,0,Monday,1,2,-1.2857142857142847,-4.001200000000001,59.0,0.1045,0,34,34,Evening
688,2011-01-31,springer,2011,January,23:00:00,0,Monday,1,2,-1.2857142857142847,-2.9979999999999993,64.0,0.0896,2,15,17,Evening
689,2011-02-01,springer,2011,February,00:00:00,0,Tuesday,1,2,-1.2857142857142847,-4.001200000000001,64.0,0.1045,2,6,8,Evening
690,2011-02-01,springer,2011,February,01:00:00,0,Tuesday,1,2,-1.2857142857142847,-4.001200000000001,69.0,0.1045,0,3,3,Evening
691,2011-02-01,springer,2011,February,02:00:00,0,Tuesday,1,2,-1.2857142857142847,-0.9982000000000006,69.0,0.0,0,2,2,Evening
692,2011-02-01,springer,2011,February,03:00:00,0,Tuesday,1,2,-1.2857142857142847,-0.9982000000000006,69.0,0.0,0,2,2,Morning
693,2011-02-01,springer,2011,February,05:00:00,0,Tuesday,1,3,-2.244897959183673,-2.0013999999999985,93.0,0.0,0,3,3,Morning
694,2011-02-01,springer,2011,February,06:00:00,0,Tuesday,1,3,-2.244897959183673,-2.0013999999999985,93.0,0.0,0,22,22,Morning
695,2011-02-01,springer,2011,February,07:00:00,0,Tuesday,1,3,-1.2857142857142847,-0.9982000000000006,93.0,0.0,0,52,52,Morning
696,2011-02-01,springer,2011,February,08:00:00,0,Tuesday,1,3,-1.2857142857142847,-0.9982000000000006,93.0,0.0,3,132,135,Morning
697,2011-02-01,springer,2011,February,09:00:00,0,Tuesday,1,2,-1.2857142857142847,-0.9982000000000006,93.0,0.0,2,114,116,Morning
698,2011-02-01,springer,2011,February,10:00:00,0,Tuesday,1,2,-1.2857142857142847,-0.9982000000000006,93.0,0.0,0,47,47,Morning
699,2011-02-01,springer,2011,February,11:00:00,0,Tuesday,1,2,-0.32653061224489743,-0.0015999999999998238,86.0,0.0,2,49,51,Day
700,2011-02-01,springer,2011,February,12:00:00,0,Tuesday,1,2,0.6326530612244916,1.0015999999999998,86.0,0.0,2,53,55,Day
701,2011-02-01,springer,2011,February,13:00:00,0,Tuesday,1,2,0.6326530612244916,1.0015999999999998,86.0,0.0,3,49,52,Day
702,2011-02-01,springer,2011,February,14:00:00,0,Tuesday,1,2,1.591836734693878,1.0015999999999998,80.0,0.0896,5,49,54,Day
703,2011-02-01,springer,2011,February,15:00:00,0,Tuesday,1,2,2.551020408163266,3.0014000000000003,75.0,0.0,7,45,52,Day
704,2011-02-01,springer,2011,February,16:00:00,0,Tuesday,1,2,2.551020408163266,-0.0015999999999998238,75.0,0.1343,3,61,64,Afternoon
705,2011-02-01,springer,2011,February,17:00:00,0,Tuesday,1,2,2.551020408163266,3.0014000000000003,75.0,0.0,4,172,176,Afternoon
706,2011-02-01,springer,2011,February,18:00:00,0,Tuesday,1,2,2.551020408163266,1.0015999999999998,81.0,0.1045,3,165,168,Afternoon
707,2011-02-01,springer,2011,February,19:00:00,0,Tuesday,1,2,2.551020408163266,-0.0015999999999998238,81.0,0.1343,3,105,108,Evening
708,2011-02-01,springer,2011,February,20:00:00,0,Tuesday,1,2,1.591836734693878,-0.9982000000000006,87.0,0.1343,5,69,74,Evening
709,2011-02-01,springer,2011,February,21:00:00,0,Tuesday,1,2,1.591836734693878,-0.9982000000000006,87.0,0.1343,0,64,64,Evening
710,2011-02-01,springer,2011,February,22:00:00,0,Tuesday,1,2,1.591836734693878,1.0015999999999998,87.0,0.0896,2,34,36,Evening
711,2011-02-01,springer,2011,February,23:00:00,0,Tuesday,1,3,0.6326530612244916,-2.9979999999999993,93.0,0.194,1,15,16,Evening
712,2011-02-02,springer,2011,February,00:00:00,0,Wednesday,1,3,1.591836734693878,-0.0015999999999998238,93.0,0.1045,0,2,2,Evening
713,2011-02-02,springer,2011,February,01:00:00,0,Wednesday,1,3,1.591836734693878,-0.9982000000000006,93.0,0.194,0,3,3,Evening
714,2011-02-02,springer,2011,February,02:00:00,0,Wednesday,1,3,1.591836734693878,-0.9982000000000006,93.0,0.1343,4,0,4,Evening
715,2011-02-02,springer,2011,February,03:00:00,0,Wednesday,1,3,1.591836734693878,-0.9982000000000006,93.0,0.1343,0,1,1,Morning
716,2011-02-02,springer,2011,February,04:00:00,0,Wednesday,1,3,1.591836734693878,-2.0013999999999985,93.0,0.2836,0,1,1,Morning
717,2011-02-02,springer,2011,February,05:00:00,0,Wednesday,1,3,1.591836734693878,-0.0015999999999998238,93.0,0.1045,0,3,3,Morning
718,2011-02-02,springer,2011,February,06:00:00,0,Wednesday,1,3,1.591836734693878,-0.0015999999999998238,93.0,0.1045,1,17,18,Morning
719,2011-02-02,springer,2011,February,07:00:00,0,Wednesday,1,3,1.591836734693878,-2.0013999999999985,93.0,0.2239,1,48,49,Morning
720,2011-02-02,springer,2011,February,08:00:00,0,Wednesday,1,3,1.591836734693878,-2.0013999999999985,93.0,0.2239,1,154,155,Morning
721,2011-02-02,springer,2011,February,09:00:00,0,Wednesday,1,2,2.551020408163266,1.0015999999999998,93.0,0.0896,4,119,123,Morning
722,2011-02-02,springer,2011,February,10:00:00,0,Wednesday,1,2,1.591836734693878,1.9982000000000006,100.0,0.0,2,59,61,Morning
723,2011-02-02,springer,2011,February,11:00:00,0,Wednesday,1,2,2.551020408163266,-0.9982000000000006,93.0,0.194,5,47,52,Day
724,2011-02-02,springer,2011,February,12:00:00,0,Wednesday,1,2,2.551020408163266,-0.9982000000000006,93.0,0.2239,3,61,64,Day
725,2011-02-02,springer,2011,February,13:00:00,0,Wednesday,1,1,7.346938775510205,5.997799999999998,93.0,0.1642,1,74,75,Day
726,2011-02-02,springer,2011,February,14:00:00,0,Wednesday,1,1,9.26530612244898,9.997399999999999,82.0,0.3881,2,61,63,Day
727,2011-02-02,springer,2011,February,15:00:00,0,Wednesday,1,1,9.26530612244898,9.997399999999999,76.0,0.3284,10,66,76,Day
728,2011-02-02,springer,2011,February,16:00:00,0,Wednesday,1,1,8.306122448979593,5.997799999999998,71.0,0.2985,8,95,103,Afternoon
729,2011-02-02,springer,2011,February,17:00:00,0,Wednesday,1,1,8.306122448979593,5.001199999999997,53.0,0.5224,7,183,190,Afternoon
730,2011-02-02,springer,2011,February,18:00:00,0,Wednesday,1,1,7.346938775510205,3.0014000000000003,42.0,0.5522,7,175,182,Afternoon
731,2011-02-02,springer,2011,February,19:00:00,0,Wednesday,1,1,4.4693877551020424,-0.0015999999999998238,45.0,0.4925,3,88,91,Evening
732,2011-02-02,springer,2011,February,20:00:00,0,Wednesday,1,1,2.551020408163266,-2.9979999999999993,48.0,0.5522,4,71,75,Evening
733,2011-02-02,springer,2011,February,21:00:00,0,Wednesday,1,1,1.591836734693878,-2.9979999999999993,47.0,0.3284,1,62,63,Evening
734,2011-02-02,springer,2011,February,22:00:00,0,Wednesday,1,1,1.591836734693878,-2.0013999999999985,44.0,0.2537,5,35,40,Evening
735,2011-02-02,springer,2011,February,23:00:00,0,Wednesday,1,1,0.6326530612244916,-4.997800000000002,44.0,0.4478,3,29,32,Evening
736,2011-02-03,springer,2011,February,00:00:00,0,Thursday,1,1,0.6326530612244916,-4.997800000000002,40.0,0.4478,1,11,12,Evening
737,2011-02-03,springer,2011,February,01:00:00,0,Thursday,1,1,0.6326530612244916,-6.0009999999999994,44.0,0.5224,0,5,5,Evening
738,2011-02-03,springer,2011,February,02:00:00,0,Thursday,1,1,-0.32653061224489743,-4.997800000000002,43.0,0.2537,0,2,2,Evening
739,2011-02-03,springer,2011,February,03:00:00,0,Thursday,1,1,-0.32653061224489743,-4.997800000000002,43.0,0.2537,0,1,1,Morning
740,2011-02-03,springer,2011,February,05:00:00,0,Thursday,1,1,-1.2857142857142847,-6.9976,50.0,0.2985,0,2,2,Morning
741,2011-02-03,springer,2011,February,06:00:00,0,Thursday,1,1,-1.2857142857142847,-6.9976,43.0,0.3582,0,39,39,Morning
742,2011-02-03,springer,2011,February,07:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,50.0,0.3284,1,86,87,Morning
743,2011-02-03,springer,2011,February,08:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,50.0,0.3582,4,184,188,Morning
744,2011-02-03,springer,2011,February,09:00:00,0,Thursday,1,1,-1.2857142857142847,-6.9976,47.0,0.2985,6,127,133,Morning
745,2011-02-03,springer,2011,February,10:00:00,0,Thursday,1,1,-0.32653061224489743,-6.0009999999999994,43.0,0.3284,2,50,52,Morning
746,2011-02-03,springer,2011,February,11:00:00,0,Thursday,1,1,-0.32653061224489743,-6.9976,43.0,0.4478,9,55,64,Day
747,2011-02-03,springer,2011,February,12:00:00,0,Thursday,1,1,0.6326530612244916,-4.001200000000001,40.0,0.3582,2,67,69,Day
748,2011-02-03,springer,2011,February,13:00:00,0,Thursday,1,1,0.6326530612244916,-4.997800000000002,40.0,0.4179,4,47,51,Day
749,2011-02-03,springer,2011,February,14:00:00,0,Thursday,1,1,1.591836734693878,-2.9979999999999993,37.0,0.3881,4,43,47,Day
750,2011-02-03,springer,2011,February,15:00:00,0,Thursday,1,1,1.591836734693878,-2.9979999999999993,37.0,0.3284,4,56,60,Day
751,2011-02-03,springer,2011,February,16:00:00,0,Thursday,1,1,1.591836734693878,-2.0013999999999985,37.0,0.2537,5,73,78,Afternoon
752,2011-02-03,springer,2011,February,17:00:00,0,Thursday,1,1,0.6326530612244916,-2.9979999999999993,40.0,0.194,5,170,175,Afternoon
753,2011-02-03,springer,2011,February,18:00:00,0,Thursday,1,1,0.6326530612244916,-2.0013999999999985,40.0,0.1642,2,145,147,Afternoon
754,2011-02-03,springer,2011,February,19:00:00,0,Thursday,1,1,0.6326530612244916,1.0015999999999998,40.0,0.0,4,92,96,Evening
755,2011-02-03,springer,2011,February,20:00:00,0,Thursday,1,1,0.6326530612244916,-0.9982000000000006,47.0,0.0896,1,108,109,Evening
756,2011-02-03,springer,2011,February,21:00:00,0,Thursday,1,1,-0.32653061224489743,-2.0013999999999985,55.00000000000001,0.1045,1,53,54,Evening
757,2011-02-03,springer,2011,February,22:00:00,0,Thursday,1,1,-0.32653061224489743,-2.0013999999999985,51.0,0.0896,2,39,41,Evening
758,2011-02-03,springer,2011,February,23:00:00,0,Thursday,1,1,0.6326530612244916,-0.9982000000000006,47.0,0.1045,4,34,38,Evening
759,2011-02-04,springer,2011,February,00:00:00,0,Friday,1,2,0.6326530612244916,1.0015999999999998,44.0,0.0,3,10,13,Evening
760,2011-02-04,springer,2011,February,01:00:00,0,Friday,1,2,-1.2857142857142847,-0.9982000000000006,59.0,0.0,0,7,7,Evening
761,2011-02-04,springer,2011,February,02:00:00,0,Friday,1,2,-2.244897959183673,-4.997800000000002,63.0,0.1045,0,1,1,Evening
762,2011-02-04,springer,2011,February,03:00:00,0,Friday,1,2,-2.244897959183673,-4.997800000000002,63.0,0.1045,0,1,1,Morning
763,2011-02-04,springer,2011,February,05:00:00,0,Friday,1,2,-2.244897959183673,-6.0009999999999994,63.0,0.1343,0,7,7,Morning
764,2011-02-04,springer,2011,February,06:00:00,0,Friday,1,2,-1.2857142857142847,-0.9982000000000006,55.00000000000001,0.0,2,26,28,Morning
765,2011-02-04,springer,2011,February,07:00:00,0,Friday,1,1,-2.244897959183673,-2.0013999999999985,59.0,0.0,0,87,87,Morning
766,2011-02-04,springer,2011,February,08:00:00,0,Friday,1,1,-2.244897959183673,-6.0009999999999994,74.0,0.1343,3,217,220,Morning
767,2011-02-04,springer,2011,February,09:00:00,0,Friday,1,2,-1.2857142857142847,-4.001200000000001,80.0,0.1343,3,124,127,Morning
768,2011-02-04,springer,2011,February,10:00:00,0,Friday,1,2,0.6326530612244916,-2.0013999999999985,51.0,0.1343,5,46,51,Morning
769,2011-02-04,springer,2011,February,11:00:00,0,Friday,1,1,1.591836734693878,-0.9982000000000006,51.0,0.1642,3,61,64,Day
770,2011-02-04,springer,2011,February,12:00:00,0,Friday,1,2,2.551020408163266,-0.0015999999999998238,48.0,0.1642,8,78,86,Day
771,2011-02-04,springer,2011,February,13:00:00,0,Friday,1,2,3.5102040816326543,1.0015999999999998,50.0,0.2239,9,73,82,Day
772,2011-02-04,springer,2011,February,14:00:00,0,Friday,1,2,4.4693877551020424,1.9982000000000006,45.0,0.1642,15,76,91,Day
773,2011-02-04,springer,2011,February,15:00:00,0,Friday,1,2,4.4693877551020424,1.9982000000000006,48.0,0.2537,9,81,90,Day
774,2011-02-04,springer,2011,February,16:00:00,0,Friday,1,2,5.428571428571427,3.0014000000000003,42.0,0.2239,8,91,99,Afternoon
775,2011-02-04,springer,2011,February,17:00:00,0,Friday,1,2,3.5102040816326543,1.9982000000000006,56.00000000000001,0.1343,10,195,205,Afternoon
776,2011-02-04,springer,2011,February,18:00:00,0,Friday,1,2,2.551020408163266,1.0015999999999998,60.0,0.1045,3,152,155,Afternoon
777,2011-02-04,springer,2011,February,19:00:00,0,Friday,1,2,2.551020408163266,-0.0015999999999998238,65.0,0.1343,1,102,103,Evening
778,2011-02-04,springer,2011,February,20:00:00,0,Friday,1,2,2.551020408163266,-0.0015999999999998238,65.0,0.1642,2,69,71,Evening
779,2011-02-04,springer,2011,February,21:00:00,0,Friday,1,2,2.551020408163266,-0.0015999999999998238,70.0,0.1642,2,41,43,Evening
780,2011-02-04,springer,2011,February,22:00:00,0,Friday,1,2,2.551020408163266,-0.0015999999999998238,65.0,0.1642,1,45,46,Evening
781,2011-02-04,springer,2011,February,23:00:00,0,Friday,1,2,2.551020408163266,-0.0015999999999998238,70.0,0.1343,1,30,31,Evening
782,2011-02-05,springer,2011,February,00:00:00,0,Saturday,0,2,2.551020408163266,-0.0015999999999998238,70.0,0.1642,3,36,39,Evening
783,2011-02-05,springer,2011,February,01:00:00,0,Saturday,0,2,2.551020408163266,-0.0015999999999998238,65.0,0.1642,1,17,18,Evening
784,2011-02-05,springer,2011,February,02:00:00,0,Saturday,0,2,2.551020408163266,-0.0015999999999998238,75.0,0.1642,5,12,17,Evening
785,2011-02-05,springer,2011,February,03:00:00,0,Saturday,0,2,2.551020408163266,-0.0015999999999998238,75.0,0.1642,1,10,11,Morning
786,2011-02-05,springer,2011,February,04:00:00,0,Saturday,0,3,1.591836734693878,-0.9982000000000006,93.0,0.1343,0,8,8,Morning
787,2011-02-05,springer,2011,February,05:00:00,0,Saturday,0,3,0.6326530612244916,-0.9982000000000006,100.0,0.0896,0,9,9,Morning
788,2011-02-05,springer,2011,February,06:00:00,0,Saturday,0,3,0.6326530612244916,1.0015999999999998,100.0,0.0,0,4,4,Morning
789,2011-02-05,springer,2011,February,07:00:00,0,Saturday,0,3,1.591836734693878,1.0015999999999998,93.0,0.0896,0,4,4,Morning
790,2011-02-05,springer,2011,February,08:00:00,0,Saturday,0,3,0.6326530612244916,-0.9982000000000006,100.0,0.0896,0,10,10,Morning
791,2011-02-05,springer,2011,February,09:00:00,0,Saturday,0,3,0.6326530612244916,-0.9982000000000006,100.0,0.0896,3,17,20,Morning
792,2011-02-05,springer,2011,February,10:00:00,0,Saturday,0,3,0.6326530612244916,-2.0013999999999985,100.0,0.1343,3,31,34,Morning
793,2011-02-05,springer,2011,February,11:00:00,0,Saturday,0,3,1.591836734693878,-0.9982000000000006,100.0,0.1343,1,46,47,Day
794,2011-02-05,springer,2011,February,12:00:00,0,Saturday,0,3,1.591836734693878,-0.9982000000000006,100.0,0.1642,10,42,52,Day
795,2011-02-05,springer,2011,February,13:00:00,0,Saturday,0,3,1.591836734693878,-0.9982000000000006,100.0,0.1642,10,62,72,Day
796,2011-02-05,springer,2011,February,14:00:00,0,Saturday,0,3,1.591836734693878,1.9982000000000006,100.0,0.0,5,50,55,Day
797,2011-02-05,springer,2011,February,15:00:00,0,Saturday,0,3,1.591836734693878,1.9982000000000006,100.0,0.0,11,49,60,Day
798,2011-02-05,springer,2011,February,16:00:00,0,Saturday,0,3,1.591836734693878,-0.9982000000000006,100.0,0.1343,8,63,71,Afternoon
799,2011-02-05,springer,2011,February,17:00:00,0,Saturday,0,2,2.551020408163266,-2.0013999999999985,100.0,0.2836,14,64,78,Afternoon
800,2011-02-05,springer,2011,February,18:00:00,0,Saturday,0,2,4.4693877551020424,-0.0015999999999998238,93.0,0.4478,2,81,83,Afternoon
801,2011-02-05,springer,2011,February,19:00:00,0,Saturday,0,2,4.4693877551020424,-0.0015999999999998238,93.0,0.4478,6,78,84,Evening
802,2011-02-05,springer,2011,February,20:00:00,0,Saturday,0,1,5.428571428571427,3.0014000000000003,87.0,0.2537,5,64,69,Evening
803,2011-02-05,springer,2011,February,21:00:00,0,Saturday,0,1,3.5102040816326543,1.0015999999999998,100.0,0.194,3,53,56,Evening
804,2011-02-05,springer,2011,February,22:00:00,0,Saturday,0,1,3.5102040816326543,1.9982000000000006,93.0,0.1343,2,43,45,Evening
805,2011-02-05,springer,2011,February,23:00:00,0,Saturday,0,1,3.5102040816326543,1.0015999999999998,93.0,0.2239,7,52,59,Evening
806,2011-02-06,springer,2011,February,00:00:00,0,Sunday,0,1,3.5102040816326543,1.0015999999999998,70.0,0.194,2,37,39,Evening
807,2011-02-06,springer,2011,February,01:00:00,0,Sunday,0,1,3.5102040816326543,-0.9982000000000006,65.0,0.4179,4,40,44,Evening
808,2011-02-06,springer,2011,February,02:00:00,0,Sunday,0,1,3.5102040816326543,-0.9982000000000006,60.0,0.3284,0,20,20,Evening
809,2011-02-06,springer,2011,February,03:00:00,0,Sunday,0,1,3.5102040816326543,3.0014000000000003,60.0,0.0896,3,10,13,Morning
810,2011-02-06,springer,2011,February,04:00:00,0,Sunday,0,1,3.5102040816326543,-0.9982000000000006,60.0,0.3582,0,2,2,Morning
811,2011-02-06,springer,2011,February,05:00:00,0,Sunday,0,1,3.5102040816326543,1.0015999999999998,60.0,0.2239,0,1,1,Morning
812,2011-02-06,springer,2011,February,06:00:00,0,Sunday,0,1,3.5102040816326543,1.0015999999999998,60.0,0.2239,0,1,1,Morning
813,2011-02-06,springer,2011,February,07:00:00,0,Sunday,0,1,2.551020408163266,-0.0015999999999998238,65.0,0.1642,0,8,8,Morning
814,2011-02-06,springer,2011,February,08:00:00,0,Sunday,0,1,2.551020408163266,1.0015999999999998,65.0,0.1045,2,21,23,Morning
815,2011-02-06,springer,2011,February,09:00:00,0,Sunday,0,1,4.4693877551020424,3.0014000000000003,56.00000000000001,0.1045,7,38,45,Morning
816,2011-02-06,springer,2011,February,10:00:00,0,Sunday,0,1,5.428571428571427,3.0014000000000003,52.0,0.2537,15,74,89,Morning
817,2011-02-06,springer,2011,February,11:00:00,0,Sunday,0,1,6.387755102040817,3.998000000000001,49.0,0.2537,28,89,117,Day
818,2011-02-06,springer,2011,February,12:00:00,0,Sunday,0,1,7.346938775510205,5.997799999999998,46.0,0.0,48,126,174,Day
819,2011-02-06,springer,2011,February,13:00:00,0,Sunday,0,1,7.346938775510205,7.9975999999999985,46.0,0.0,47,135,182,Day
820,2011-02-06,springer,2011,February,14:00:00,0,Sunday,0,1,7.346938775510205,7.000999999999998,46.0,0.0896,47,114,161,Day
